39,0.1058,0.101,0.222,0.2721
39,0.0977,0.1961,0.219,0.2435
39,0.0514,0.0785,0.2091,0.2508
39,0.1173,0.2265,0.2112,0.2541
39,0.0948,0.1206,0.2214,0.238
39,0.0929,0.2161,0.2281,0.2792
39,0.0997,0.171,0.2299,0.2728
39,0.1098,0.1013,0.2245,0.2687
39,0.1671,0.2183,0.2052,0.261
39,0.1218,0.1904,0.2217,0.2573
40,0.2278,0.3568,0.4658,0.5513
40,0.2263,0.2994,0.4514,0.4273
40,0.0882,0.2096,0.2124,0.2624
40,0.1265,0.1976,0.221,0.2652
40,0.1069,0.1386,0.2193,0.2609
40,0.1335,0.1703,0.2252,0.2664
40,0.1165,0.1906,0.2054,0.2389
40,0.1223,0.1887,0.2016,0.2505
40,0.0758,0.0819,0.2146,0.2399
40,0.1555,0.2077,0.2254,0.2717
41,0.1288,0.1675,0.2219,0.2577
41,0.0648,0.1502,0.2134,0.2623
41,0.078,0.1988,0.2175,0.2465
41,0.0745,0.1806,0.2252,0.2652
41,0.0715,0.1092,0.2222,0.2653
41,0.1172,0.2781,0.4532,0.5567
41,0.4926,0.4761,0.4635,0.3881
41,0.1076,0.1523,0.209,0.2517
41,0.1131,0.1316,0.2107,0.2878
41,0.1289,0.1667,0.2199,0.2598
42,0.0978,0.1337,0.2133,0.2381
42,0.1505,0.2276,0.2164,0.2448
42,0.1206,0.1706,0.2011,0.2568
42,0.1008,0.2515,0.1989,0.242
42,0.0965,0.1095,0.2142,0.2654
42,0.1104,0.2167,0.2284,0.2612
42,0.0918,0.1474,0.2077,0.282
42,0.0897,0.1427,0.2018,0.2389
42,0.0829,0.1186,0.2163,0.2437
42,0.0721,0.172,0.2019,0.2588
43,0.0886,0.1031,0.2807,0.5287
43,0.3035,0.3328,0.4331,0.5265
43,0.1698,0.194,0.3537,0.2631
43,0.2171,0.2243,0.2124,0.2349
43,0.1528,0.2186,0.2237,0.2393
43,0.0868,0.2104,0.2118,0.2723
43,0.1073,0.1442,0.2135,0.255
43,0.0713,0.0942,0.2244,0.2649
43,0.0976,0.1624,0.2076,0.2594
43,0.0768,0.1524,0.2132,0.2601
44,0.09,0.099,0.2138,0.2418
44,0.1446,0.2058,0.22,0.2664
44,0.0854,0.1195,0.2181,0.263
44,0.1121,0.1612,0.2095,0.268
44,0.0814,0.1961,0.2251,0.2567
44,0.1034,0.2046,0.2108,0.3185
44,0.2084,0.4556,0.4508,0.5329
44,0.2082,0.309,0.4255,0.3189
44,0.1576,0.2139,0.2092,0.2765
44,0.082,0.2094,0.2113,0.2639
45,0.0743,0.0819,0.1994,0.253
45,0.094,0.1612,0.2224,0.2535
45,0.1001,0.1976,0.2141,0.2642
45,0.1307,0.2206,0.2168,0.2645
45,0.1139,0.1653,0.2187,0.2594
45,0.1446,0.1718,0.2396,0.2742
45,0.1064,0.1448,0.2027,0.2528
45,0.0685,0.0971,0.2147,0.2691
45,0.0531,0.0926,0.2031,0.2334
45,0.0804,0.1755,0.2212,0.2691
46,0.0724,0.1973,0.2224,0.2619
46,0.0996,0.2387,0.4012,0.5394
46,0.1262,0.1447,0.4519,0.5707
46,0.2944,0.2766,0.2157,0.2425
46,0.0575,0.0772,0.2121,0.2434
46,0.088,0.1069,0.1978,0.2497
46,0.0881,0.2372,0.2038,0.239
46,0.1373,0.1988,0.2081,0.2467
46,0.0837,0.0949,0.1986,0.2488
46,0.1226,0.1121,0.204,0.2409
47,0.0552,0.1408,0.2194,0.2557
47,0.0864,0.1449,0.1987,0.2509
47,0.131,0.1254,0.2135,0.2593
47,0.1316,0.1269,0.2133,0.2718
47,0.1301,0.2364,0.2008,0.2457
47,0.1053,0.1597,0.2227,0.2461
47,0.1403,0.2354,0.2113,0.2594
47,0.1292,0.2408,0.3969,0.5331
47,0.2388,0.318,0.4569,0.5621
47,0.2725,0.2443,0.2061,0.2436
48,0.0934,0.1121,0.2203,0.2518
48,0.0979,0.2356,0.2003,0.2511
48,0.1408,0.2531,0.2169,0.2577
48,0.108,0.1572,0.2246,0.2618
48,0.0906,0.1398,0.229,0.2675
48,0.0995,0.0999,0.2214,0.273
48,0.1356,0.1867,0.2072,0.2373
48,0.135,0.184,0.2158,0.2754
48,0.1064,0.177,0.2209,0.2603
48,0.0873,0.1523,0.2134,0.275
49,0.09,0.1311,0.2033,0.2491
49,0.0904,0.1284,0.2264,0.2624
49,0.1106,0.1708,0.2636,0.4967
49,0.2317,0.2953,0.4416,0.5471
49,0.282,0.4327,0.2295,0.256
49,0.083,0.2299,0.2223,0.2754
49,0.1144,0.2407,0.2066,0.2398
49,0.1074,0.1778,0.211,0.2451
49,0.1208,0.1184,0.2075,0.2529
49,0.1018,0.1345,0.2044,0.2422
50,0.1141,0.1738,0.2128,0.2366
50,0.1098,0.1299,0.2109,0.2699
50,0.1169,0.1909,0.2153,0.2712
50,0.0805,0.167,0.2168,0.2631
50,0.0811,0.1612,0.2184,0.2661
50,0.0825,0.1116,0.2133,0.26
50,0.1267,0.1899,0.213,0.2662
50,0.1043,0.207,0.2116,0.3773
50,0.2276,0.4291,0.4569,0.5239
50,0.2828,0.5224,0.3034,0.2472
51,0.1301,0.1916,0.2025,0.2546
51,0.1552,0.2184,0.1998,0.2517
51,0.0947,0.1461,0.2127,0.26
51,0.0864,0.1109,0.2168,0.2484
51,0.0917,0.1281,0.2101,0.2699
51,0.1467,0.1997,0.2141,0.2563
51,0.083,0.2107,0.201,0.2422
51,0.0807,0.2559,0.2206,0.2687
51,0.0959,0.1125,0.2178,0.2659
51,0.1167,0.2021,0.2145,0.2574
52,0.0767,0.1557,0.219,0.2605
52,0.086,0.1367,0.2135,0.2558
52,0.0649,0.0896,0.2124,0.2603
52,0.1015,0.162,0.4418,0.5748
52,0.1423,0.2857,0.444,0.5083
52,0.2129,0.2377,0.2248,0.2684
52,0.0737,0.1453,0.2136,0.2752
52,0.1037,0.2327,0.2135,0.2625
52,0.2087,0.2237,0.2133,0.259
52,0.0873,0.1277,0.2221,0.2712
53,0.0805,0.1122,0.209,0.254
53,0.1153,0.1631,0.2115,0.2623
53,0.1176,0.1512,0.2149,0.2516
53,0.069,0.1,0.2309,0.2784
53,0.1501,0.2437,0.2087,0.2414
53,0.1084,0.1776,0.2092,0.2651
53,0.1247,0.1277,0.2233,0.2649
53,0.0972,0.1694,0.2021,0.255
53,0.0551,0.1259,0.2329,0.5187
53,0.2281,0.3126,0.4408,0.5348
54,0.2099,0.2507,0.3956,0.2614
54,0.1351,0.2093,0.2117,0.2383
54,0.1225,0.1918,0.2042,0.2558
54,0.1315,0.178,0.2154,0.2611
54,0.158,0.2039,0.2044,0.2411
54,0.0912,0.1749,0.2336,0.2605
54,0.1266,0.1759,0.2149,0.2717
54,0.127,0.1364,0.2141,0.2596
54,0.0992,0.0952,0.2016,0.2498
54,0.1023,0.1972,0.2216,0.2752
55,0.0505,0.115,0.2029,0.2372
55,0.1226,0.1551,0.2165,0.2669
55,0.1539,0.1915,0.2141,0.2637
55,0.0791,0.0965,0.224,0.2948
55,0.1389,0.2542,0.4442,0.52
55,0.2248,0.2737,0.4651,0.5139
55,0.1327,0.1976,0.2191,0.2606
55,0.0802,0.0979,0.2225,0.2822
55,0.0864,0.1505,0.2016,0.2591
55,0.165,0.2092,0.2111,0.2593
56,0.0887,0.1575,0.211,0.2649
56,0.1174,0.1159,0.2245,0.2649
56,0.0648,0.1345,0.2133,0.2631
56,0.1063,0.1139,0.212,0.2588
56,0.1053,0.1192,0.2326,0.2832
56,0.1264,0.1952,0.2142,0.2727
56,0.0779,0.1994,0.2151,0.2569
56,0.1572,0.1613,0.1989,0.2432
56,0.0724,0.1159,0.2247,0.2734
56,0.0868,0.2216,0.2941,0.5163
57,0.276,0.3552,0.4217,0.5371
57,0.336,0.3156,0.225,0.277
57,0.1024,0.1436,0.2048,0.2465
57,0.1016,0.1901,0.2129,0.2432
57,0.0812,0.1012,0.2045,0.2644
57,0.0809,0.1382,0.2171,0.2629
57,0.1415,0.143,0.22,0.2602
57,0.0838,0.1002,0.2178,0.2755
57,0.0726,0.1352,0.2126,0.2458
57,0.1101,0.1556,0.1999,0.2424
58,0.0755,0.0828,0.2215,0.2767
58,0.0782,0.0868,0.2082,0.2439
58,0.1727,0.2435,0.1977,0.2448
58,0.0794,0.1158,0.2279,0.2666
58,0.0957,0.1484,0.2097,0.2441
58,0.1138,0.1507,0.2878,0.5433
58,0.1155,0.166,0.4526,0.542
58,0.1393,0.1756,0.444,0.3764
58,0.1243,0.2614,0.2226,0.2736
58,0.1124,0.1518,0.2124,0.2435
59,0.0891,0.1524,0.21,0.2775
59,0.1156,0.154,0.2203,0.2667
59,0.0582,0.1031,0.2072,0.253
59,0.1028,0.158,0.2114,0.2793
59,0.1514,0.2061,0.2127,0.2622
59,0.1104,0.1794,0.2013,0.2506
59,0.1054,0.1857,0.2359,0.2605
59,0.1682,0.236,0.2161,0.2623
59,0.1165,0.2551,0.2052,0.2467
59,0.0602,0.2716,0.2223,0.2615
60,0.1095,0.2031,0.2338,0.5222
60,0.2015,0.3826,0.4321,0.526
60,0.2289,0.3457,0.333,0.2525
60,0.1002,0.1989,0.2121,0.2584
60,0.1688,0.1855,0.2078,0.2419
60,0.1016,0.1175,0.2197,0.2664
60,0.0529,0.0551,0.211,0.2571
60,0.1137,0.1306,0.2127,0.2405
60,0.088,0.132,0.2192,0.2448
60,0.0614,0.1057,0.2026,0.2419
61,0.1049,0.1502,0.2073,0.2446
61,0.0826,0.156,0.2216,0.2714
61,0.12,0.1801,0.1986,0.2586
61,0.1751,0.2078,0.2131,0.2665
61,0.1021,0.1596,0.2071,0.2393
61,0.0516,0.134,0.2169,0.275
61,0.1,0.1664,0.2548,0.4924
61,0.199,0.2364,0.4425,0.5275
61,0.2424,0.371,0.369,0.2715
61,0.0916,0.1978,0.2091,0.2611
62,0.1043,0.1481,0.2179,0.2577
62,0.1121,0.2145,0.22,0.2823
62,0.0847,0.1515,0.211,0.2629
62,0.0933,0.1126,0.2089,0.2428
62,0.0916,0.1778,0.2061,0.2517
62,0.1014,0.1837,0.2135,0.2591
62,0.1078,0.1945,0.199,0.2438
62,0.0929,0.2432,0.2197,0.2587
62,0.0831,0.1482,0.207,0.2518
62,0.1374,0.1287,0.1974,0.2468
63,0.1184,0.1844,0.2079,0.2647
63,0.158,0.22,0.2274,0.3197
63,0.201,0.301,0.4368,0.5362
63,0.1359,0.3552,0.4522,0.4459
63,0.0927,0.2179,0.2179,0.2628
63,0.0693,0.2366,0.1993,0.2519
63,0.0651,0.0637,0.2088,0.2627
63,0.0747,0.1046,0.2148,0.2631
63,0.0763,0.1047,0.2026,0.2532
63,0.1582,0.1922,0.2092,0.2456
64,0.0912,0.1604,0.2152,0.258
64,0.098,0.1008,0.2035,0.2448
64,0.1028,0.1368,0.2096,0.241
64,0.0671,0.0919,0.2027,0.2442
64,0.0798,0.2054,0.2149,0.2707
64,0.0855,0.1823,0.2078,0.243
64,0.1025,0.2384,0.2113,0.2762
64,0.0979,0.2075,0.1978,0.2856
64,0.1607,0.2702,0.4415,0.5263
64,0.2526,0.247,0.4344,0.4873
65,0.146,0.2069,0.2096,0.2541
65,0.0851,0.1447,0.2079,0.2739
65,0.1124,0.1326,0.1992,0.2421
65,0.1135,0.2067,0.2195,0.2729
65,0.0555,0.0944,0.2109,0.2551
65,0.1111,0.1483,0.2112,0.2588
65,0.2127,0.2123,0.21,0.2616
65,0.0634,0.0683,0.224,0.2686
65,0.1279,0.1922,0.212,0.2838
65,0.1004,0.1709,0.2101,0.2612
66,0.1057,0.1436,0.2148,0.2617
66,0.0916,0.0916,0.2133,0.2463
66,0.1072,0.1834,0.2144,0.2685
66,0.0995,0.1835,0.256,0.4905
66,0.2048,0.2599,0.4541,0.5702
66,0.1897,0.4436,0.2938,0.2535
66,0.0806,0.0923,0.2161,0.2714
66,0.0819,0.0815,0.2112,0.2635
66,0.0988,0.2041,0.2118,0.2652
66,0.091,0.2416,0.2078,0.2421
67,0.1006,0.1497,0.2051,0.252
67,0.1202,0.1356,0.208,0.2494
67,0.0939,0.1429,0.1991,0.2438
67,0.0767,0.1623,0.2218,0.2658
67,0.0984,0.1731,0.236,0.2643
67,0.0752,0.1201,0.2131,0.2616
67,0.0769,0.1999,0.2259,0.2669
67,0.1604,0.1818,0.2113,0.2481
67,0.1109,0.137,0.2115,0.2756
67,0.0592,0.1163,0.3834,0.5369
68,0.201,0.3052,0.4805,0.5612
68,0.32,0.1989,0.2255,0.2587
68,0.0875,0.1153,0.2226,0.2749
68,0.1327,0.2303,0.2094,0.2646
68,0.105,0.1817,0.2127,0.268
68,0.0499,0.0595,0.1972,0.2499
68,0.0877,0.2379,0.2239,0.2536
68,0.1039,0.1654,0.2153,0.2678
